index,shape-type,vertex-index,axis-0,axis-1,axis-2
325,line,1,73.0,3814.5532,2257.9158
326,line,0,74.0,1508.9874,2055.3591
326,line,1,74.0,698.7623,2418.7668
327,line,0,74.0,692.8051,2484.3018
327,line,1,74.0,198.32993,3705.5986
328,line,0,74.0,2706.452,1394.0729
328,line,1,74.0,1556.6478,1263.0074
329,line,0,75.0,2486.023,1131.9413
329,line,1,75.0,3832.4248,2031.5283
330,line,0,75.0,3272.4177,2371.1086
330,line,1,75.0,1800.9072,2859.6252
331,line,0,75.0,454.50372,762.57416
331,line,1,75.0,1967.7158,2585.5789
332,line,0,76.0,2092.8257,3514.955
332,line,1,76.0,293.6494,1948.125
333,line,0,76.0,97.05165,1149.814
333,line,1,76.0,680.89014,2240.043
334,line,0,76.0,4011.1519,35.754936
334,line,1,76.0,2521.7686,983.0031
335,line,0,76.0,2432.4053,1018.74817
335,line,1,76.0,1580.4775,1048.5358
336,line,0,76.0,2730.282,1584.714
336,line,1,76.0,2420.4902,2097.0618
337,line,0,77.0,1890.2697,1042.5782
337,line,1,77.0,1461.3274,2192.3833
338,line,0,77.0,1461.3271,2281.7456
338,line,1,77.0,1193.2383,2734.518
339,line,0,77.0,514.0791,2943.032
339,line,1,77.0,7.688568,3252.8242
340,line,0,77.0,3999.2368,2937.0742
340,line,1,77.0,3600.082,3955.8127
341,line,0,78.0,3326.0354,1525.1385
341,line,1,78.0,2432.4048,1900.4626
342,line,0,79.0,1312.3887,1602.5865
342,line,1,79.0,990.6814,2228.1274
343,line,0,79.0,1020.46954,2305.5757
343,line,1,79.0,1497.0725,3097.9268
344,line,0,80.0,281.73523,3080.0552
344,line,1,80.0,1961.7593,3842.6177
345,line,0,80.0,2813.6875,3532.828
345,line,1,80.0,1967.7178,3860.4927
346,line,0,80.0,1967.7175,3860.4922
346,line,1,80.0,1830.6946,4086.879
347,line,0,80.0,1848.5669,2972.8196
347,line,1,80.0,1514.9451,3622.1914
348,line,0,80.0,966.85175,178.73576
348,line,1,80.0,108.966736,1626.4163
349,line,0,80.0,156.627,1995.7838
349,line,1,80.0,883.4461,2210.2546
350,line,0,80.0,752.3805,2293.6606
350,line,1,80.0,210.24469,2383.0244
351,line,0,80.0,1622.1805,321.7166
351,line,1,80.0,2450.2778,1125.9839
352,line,0,81.0,2593.2588,983.0029
352,line,1,81.0,2122.6138,2085.147
353,line,0,81.0,1961.76,1983.8688
353,line,1,81.0,722.5925,2567.7065
354,line,0,81.0,668.975,2698.773
354,line,1,81.0,442.5888,3127.7153
355,line,0,81.0,1967.7175,2478.3442
355,line,1,81.0,2295.3823,3020.481
356,line,0,81.0,2295.3818,3020.4797
356,line,1,81.0,2694.5376,3020.4797
357,line,0,81.0,2694.5369,3080.0552
357,line,1,81.0,2962.6252,3354.1018
358,line,0,82.0,514.0791,17.88233
358,line,1,82.0,67.26407,536.1878
359,line,0,82.0,2360.9148,2555.792
359,line,1,82.0,1723.4574,2853.6694
360,line,0,82.0,2211.9766,1352.3701
360,line,1,82.0,2962.6267,1954.0808
361,line,0,82.0,1097.9175,3443.4648
361,line,1,82.0,1348.1333,4104.7495
362,line,0,83.0,2825.6025,2591.5374
362,line,1,83.0,4046.8994,3360.058
363,line,0,83.0,2819.645,714.9139
363,line,1,83.0,2235.808,303.8441
364,line,0,83.0,2194.1038,303.844
364,line,1,83.0,1550.6904,834.0645
365,line,0,84.0,1044.2997,1846.8455
365,line,1,84.0,2688.579,1727.6946
366,line,0,84.0,3111.5642,929.38513
366,line,1,84.0,2587.3013,1977.9114
367,line,0,85.0,1532.8175,1441.7332
367,line,1,85.0,615.3569,2555.7915
368,line,0,85.0,1074.0874,899.5975
368,line,1,85.0,2319.2124,798.3198
369,line,0,85.0,2491.9807,2460.4714
369,line,1,85.0,3105.6062,3705.5957
370,line,0,85.0,2533.6833,2097.062
370,line,1,85.0,2754.1116,2919.2002
371,line,0,85.0,3993.2793,1155.7715
371,line,1,85.0,2748.1553,1340.4548
372,line,0,85.0,3552.4219,983.0029
372,line,1,85.0,2879.2205,1584.7141
373,line,0,86.0,2110.6985,172.77823
373,line,1,86.0,2486.0237,1447.6909
374,line,0,86.0,2509.8533,1507.266
374,line,1,86.0,3171.1382,1840.888
375,line,0,86.0,3004.3286,1811.1002
375,line,1,86.0,2551.5557,1983.8706
376,line,0,87.0,1812.8217,714.9139
376,line,1,87.0,2438.3618,1936.2092
377,line,0,87.0,1240.8983,1137.8988
377,line,1,87.0,2861.3467,2287.7026
378,line,0,87.0,2879.2205,2347.2783
378,line,1,87.0,3332.0,3062.1816
379,line,0,87.0,597.48456,2478.3442
379,line,1,87.0,1020.4695,3121.7568
380,line,0,87.0,496.20648,2633.24
380,line,1,87.0,1080.0449,3383.8916
381,line,0,87.0,2110.6985,3461.3374
381,line,1,87.0,2277.5115,4074.9634
382,line,0,87.0,3760.9355,1072.366
382,line,1,87.0,3415.3984,1602.5864
383,line,0,87.0,4064.7698,1388.1154
383,line,1,87.0,3451.141,1602.5879
384,line,0,87.0,3826.4683,1072.366
384,line,1,87.0,4064.7695,1346.4126
385,line,0,88.0,2027.2928,1322.5824
385,line,1,88.0,2027.2928,2174.5103
386,line,0,88.0,2045.1655,2204.2976
386,line,1,88.0,2122.6133,2615.3672
387,line,0,88.0,2122.6135,2609.41
387,line,1,88.0,2122.6135,3014.523
388,line,0,89.0,1622.1805,1012.79065
388,line,1,89.0,2241.7637,2103.019
389,line,0,89.0,2235.8066,2168.5522
389,line,1,89.0,2021.3359,2954.9463
390,line,0,89.0,1967.7175,3068.1401
390,line,1,89.0,1705.5857,3318.356
391,line,0,89.0,2581.3435,2895.3716
391,line,1,89.0,2194.104,2969.0586
392,line,0,89.0,2080.9106,2996.6497
392,line,1,89.0,2402.6174,3211.1208
393,line,0,90.0,1479.1997,1995.7838
393,line,1,90.0,1985.5903,2806.0078
394,line,0,90.0,2063.038,2865.584
394,line,1,90.0,3171.1406,3389.8467
395,line,0,90.0,1324.3038,1828.9729
395,line,1,90.0,561.7396,1513.2236
396,line,0,91.0,1264.7284,1763.44
396,line,1,91.0,680.88947,2508.1306
397,line,0,91.0,2432.4053,1173.644
397,line,1,91.0,3439.2268,1727.6953
398,line,0,91.0,609.39966,4039.2183
398,line,1,91.0,67.26404,3765.172
399,line,0,91.0,1300.4736,41.71247
399,line,1,91.0,960.8949,411.07968
400,line,0,92.0,1282.6011,822.14954
400,line,1,92.0,1729.4158,2388.98
401,line,0,92.0,2664.749,1370.2427
401,line,1,92.0,1902.185,2394.9385
402,line,0,92.0,2605.1738,1274.9221
402,line,1,92.0,3892.0024,2257.9146
403,line,0,92.0,3391.5684,1274.9221
403,line,1,92.0,3778.8071,2091.104
404,line,0,93.0,25.561237,804.2769
404,line,1,93.0,657.0598,1650.2466
405,line,0,93.0,698.76263,1697.9071
405,line,1,93.0,2235.8042,1846.8451
406,line,0,93.0,1419.6244,2132.8071
406,line,1,93.0,2259.6365,1971.9535
407,line,0,93.0,2313.2546,1977.9113
407,line,1,93.0,2980.497,2192.382
408,line,0,93.0,3320.078,2484.3018
408,line,1,93.0,2670.708,4069.0063
409,line,0,93.0,3427.3135,2496.2168
409,line,1,93.0,4040.9404,3086.0115
410,line,0,93.0,2152.4011,2162.5947
410,line,1,93.0,2360.915,2430.6836
411,line,0,93.0,2408.5752,2514.0894
411,line,1,93.0,2909.008,2782.1782
412,line,0,94.0,2182.1887,506.40018
412,line,1,94.0,537.90845,2246.0002
413,line,0,94.0,537.90924,2430.6838
413,line,1,94.0,1133.6626,3419.6348
414,line,0,94.0,1199.1956,3377.932
414,line,1,94.0,2092.8252,3717.5105
415,line,0,94.0,1973.675,3771.1292
415,line,1,94.0,1937.9298,4063.0483
416,line,0,95.0,2569.4285,1441.7332
416,line,1,95.0,1068.1292,1352.3694
417,line,0,95.0,1157.4928,1125.9838
417,line,1,95.0,2152.4004,1346.4121
418,line,0,95.0,2164.3162,2811.966
418,line,1,95.0,2110.6985,3592.4033
419,line,0,96.0,472.37634,3616.2334
419,line,1,96.0,609.39966,4074.9634
420,line,0,96.0,1074.0874,2871.5415
420,line,1,96.0,1967.7173,3342.1873
421,line,0,96.0,1681.7559,2514.0894
421,line,1,96.0,1556.6475,3038.353
422,line,0,96.0,1407.7092,2388.9812
422,line,1,96.0,1681.7561,2484.3015
423,line,0,96.0,1747.2888,2490.2593
423,line,1,96.0,3081.7769,2473.176
424,line,0,96.0,2515.8108,1411.9454
424,line,1,96.0,1437.4978,2198.3394
425,line,0,96.0,3516.6765,3187.2908
425,line,1,96.0,3844.3396,3997.5166
426,line,0,97.0,2420.4902,2496.2168
426,line,1,97.0,984.72546,2800.0508
427,line,0,97.0,442.58865,1662.1619
427,line,1,97.0,25.561066,1304.7102
428,line,0,98.0,901.31885,1149.814
428,line,1,98.0,37.47632,1280.8801
429,line,0,98.0,1121.7477,738.744
429,line,1,98.0,788.1261,1936.2083
430,line,0,98.0,782.16815,3937.9402
430,line,1,98.0,49.3916,3914.11
431,line,0,98.0,1920.0573,3711.554
431,line,1,98.0,2563.4707,4074.963
432,line,0,98.0,1729.4161,2657.0703
432,line,1,98.0,2694.5361,3032.395
433,line,0,98.0,2229.849,637.46594
433,line,1,98.0,1610.2644,1674.0771
434,line,0,98.0,1640.0531,1751.5249
434,line,1,98.0,1640.0531,2579.621
435,line,0,99.0,2515.8108,1155.7715
435,line,1,99.0,2158.3582,23.841064
436,line,0,99.0,1383.8792,1548.9688
436,line,1,99.0,1842.6093,1721.7368
437,line,0,99.0,1896.2272,1715.7797
437,line,1,99.0,2652.8335,1471.5212
438,line,0,99.0,2646.8765,1554.9263
438,line,1,99.0,2521.7683,1709.8221
439,line,0,99.0,2515.8108,1781.3126
439,line,1,99.0,2319.213,2472.3887
440,line,0,99.0,2331.1272,2514.0894
440,line,1,99.0,2360.9148,3324.3135
441,line,0,99.0,3320.078,3765.1716
441,line,1,99.0,2551.5576,3431.5505
442,line,0,99.0,3284.3328,2764.306
442,line,1,99.0,2408.5757,2698.7732
443,line,0,99.0,2623.0464,2639.1975
443,line,1,99.0,3022.2014,2305.576
444,line,0,99.0,3093.6917,2281.7456
444,line,1,99.0,3749.019,2156.6394
445,line,0,99.0,4064.7698,2782.1785
445,line,1,99.0,3713.2761,2579.6228
446,line,0,99.0,3683.4875,2543.877
446,line,1,99.0,3349.8665,2138.7651
447,line,0,99.0,3582.2095,2847.7114
447,line,1,99.0,4040.94,2883.4565
448,line,0,99.0,3206.8848,1954.081
448,line,1,99.0,2605.1753,1221.3042
449,line,0,99.0,2748.1545,89.37275
449,line,1,99.0,2748.1545,1316.625
450,line,0,99.0,31.518772,2901.329
450,line,1,99.0,347.26816,3086.0125
451,line,0,99.0,341.31058,3121.7578
451,line,1,99.0,478.33374,3556.6575
452,line,0,100.0,1169.408,196.60837
452,line,1,100.0,829.82837,1370.2428
453,line,0,100.0,811.9558,1411.9454
453,line,1,100.0,567.6968,1614.5015
454,line,0,100.0,597.48456,1691.9496
454,line,1,100.0,597.48456,2329.4048
455,line,0,100.0,2766.027,1411.9454
455,line,1,100.0,234.07666,428.95435
456,line,0,100.0,4040.9397,583.84814
456,line,1,100.0,2360.9146,327.67346
457,line,0,100.0,2301.3396,369.3769
457,line,1,100.0,1508.9868,857.8944
458,line,0,100.0,3790.7231,3979.6428
458,line,1,100.0,2903.0503,3812.8323
459,line,0,100.0,2849.4326,3842.6196
459,line,1,100.0,2527.7263,4086.8787
