index,axis-0,axis-1,axis-2,Unnamed: 4
1607,59,888.2777785,2315.094722,
1608,59,978.5448225,2415.981418,
1609,59,1068.811867,2421.291244,
1610,59,946.6858658,2511.558288,
1611,59,1095.360997,2697.402203,
1612,59,1127.219954,2761.120116,
1613,59,1249.345955,2755.81029,
1614,59,1376.781782,2654.923594,
1615,59,1838.736654,3254.933945,
1616,59,2640.520399,3286.792902,
1617,59,2916.631357,3260.243772,
1618,59,2990.968923,3239.004467,
1619,59,3044.067184,3292.102728,
1620,59,2990.968923,2946.96403,
1621,59,3182.122663,3037.231074,
1622,59,3219.291446,2925.724726,
1623,59,3229.911098,2819.528203,
1624,59,3325.487968,3180.59638,
1625,59,3288.319186,3270.863424,
1626,59,3569.73997,3446.087686,
1627,59,1865.285785,562.8521017,
1628,59,1918.384046,546.9226233,
1629,59,1976.792133,392.9376658,
1630,59,2061.749351,329.2197523,
1631,59,2098.918134,451.3457532,
1632,59,2252.903092,626.5700152,
1633,59,2327.240657,451.3457532,
1634,59,2571.492659,578.7815801,
1635,59,2513.084572,738.0763637,
1636,59,2736.097269,658.4289719,
1637,59,2688.308834,759.3156682,
1638,59,2752.026747,801.7942772,
1639,59,2799.815182,844.2728862,
1640,59,2884.7724,738.0763637,
1641,59,3532.571187,881.441669,
1642,59,3681.246319,854.8925384,
1643,59,3606.908753,1030.1168,
1644,60,1605.104305,1210.650889,
1645,60,1833.426828,1194.72141,
1646,60,2082.988656,1210.650889,
1647,60,1950.243003,1115.074018,
1648,60,2534.323876,1210.650889,
1649,60,1451.119347,1115.074018,
1650,60,1403.330912,1072.595409,
1651,60,1467.048826,1040.736453,
1652,60,2359.099614,1332.776889,
1653,60,2252.903092,1338.086715,
1654,60,2258.212918,1412.424281,
1655,60,2141.396743,1449.593064,
1656,60,1578.555174,1566.409239,
1657,60,1536.076565,1550.47976,
1658,60,1424.570217,1577.028891,
1659,60,1944.933177,1640.746804,
1660,60,1976.792133,1757.562979,
1661,60,2013.960916,1842.520197,
1662,60,2098.918134,1794.731762,
1663,60,2130.777091,2007.124807,
1664,60,2189.185178,2049.603416,
1665,60,2274.142396,1985.885502,
1666,60,2348.479962,2033.673937,
1667,60,2406.888043,2065.532894,
1668,60,2507.774739,2065.532894,
1669,60,2412.197869,2182.349069,
1670,60,2619.281088,2198.278547,
1671,60,2714.857958,2198.278547,
1672,60,2826.364307,2368.192983,
1673,60,2948.490307,2479.699332,
1674,60,2704.238306,2368.192983,
1675,60,2635.210566,2442.530549,
1676,60,2725.47761,2522.177941,
1677,60,2629.90074,2617.754811,
1678,60,2582.112305,2644.303941,
1679,60,2518.394392,2532.797593,
1680,60,1541.386385,1279.678628,
1681,61,1488.288124,212.4035777,
1682,61,1398.02108,260.1920128,
1683,61,1382.091601,355.768883,
1684,61,1371.471949,488.514536,
1685,61,1286.514731,509.7538405,
1686,61,1509.527428,435.4162748,
1687,61,1514.837255,334.5295785,
1688,61,1578.555168,392.9376658,
1689,61,1408.640732,865.5121907,
1690,61,1398.02108,1120.383844,
1691,61,1413.950558,1237.200019,
1692,61,1589.17482,1338.086715,
1693,61,1546.696211,1481.452021,
1694,61,1844.046474,2607.135159,
1695,61,1982.101953,2686.78255,
1696,61,2040.510041,2899.175595,
1697,61,2183.875346,2994.752465,
1698,61,1976.792127,3148.737423,
1699,61,2189.185172,3504.495773,
1700,62,798.0107281,3154.047249,
1701,62,893.5875983,3106.258814,
1702,62,967.925164,3164.666901,
1703,62,1307.754036,2400.05194,
1704,62,1334.303166,2219.517852,
1705,62,1302.44421,2150.490112,
1706,62,1514.837255,2214.208026,
1707,62,1536.076559,2155.799938,
1708,62,1520.147081,2049.603416,
1709,62,1419.260384,1996.505155,
1710,62,1552.006037,1964.646198,
1711,62,1573.245342,1906.238111,
1712,62,1631.653429,1688.53524,
1713,62,1573.245342,2676.162898,
1714,62,1918.38404,2405.361766,
1715,62,1971.482301,2336.334026,
1716,62,2130.777085,2331.0242,
1717,62,2210.424476,2123.940982,
1718,62,2353.789782,2123.940982,
1719,62,2465.29613,1964.646198,
1720,62,3697.175791,2580.586028,
1721,62,3744.964226,2734.570986,
1722,62,3840.541096,2702.712029,
1723,62,3750.274052,2973.513161,
1724,62,3840.541096,3085.01951,
1725,62,3877.709879,3361.130468,
1726,62,3861.7804,3435.468034,
1727,62,3776.823182,3732.818296,
1728,62,3787.442835,3764.677253,
1729,63,2109.53778,1656.676283,
1730,63,2221.044129,1688.53524,
1731,63,2199.804824,1815.971066,
1732,63,2390.958565,1656.676283,
1733,63,2433.437174,1752.253153,
1734,63,2943.18048,1911.547937,
1735,63,2805.125001,1736.323675,
1736,63,1748.469603,2410.671592,
1737,63,1536.076558,2293.855417,
1738,63,1605.104297,2522.177941,
1739,63,1865.285777,2692.092377,
1740,64,606.8569864,1688.53524,
1741,64,436.9425505,1932.787241,
1742,64,574.9980297,2129.250808,
1743,64,1790.948212,1821.280893,
1744,64,1934.313517,1699.154892,
1745,64,1955.552821,1635.436978,
1746,64,1998.03143,1768.182631,
1747,64,2082.988648,1651.366457,
1748,64,2268.832563,1709.774544,
1749,64,2438.746998,1508.001151,
1750,64,2534.323869,1492.071673,
1751,65,2088.298474,1205.341062,
1752,65,2082.988648,1311.537585,
1753,65,2051.129692,1428.35376,
1754,65,1923.693865,1640.746804,
1755,65,1944.933169,1821.280893,
1756,65,1971.4823,1895.618458,
1757,65,2040.510039,1773.492457,
1758,65,2093.608301,1863.759502,
1759,65,2082.988648,1969.956024,
1760,65,2146.706562,2134.560634,
1761,65,2114.847605,2415.981418,
1762,65,2167.945866,2575.276202,
1763,65,2290.071867,2692.092377,
1764,65,2295.381693,2792.979073,
1765,65,2385.648737,2761.120116,
1766,66,1744.839846,980.2248847,
1767,66,1893.514978,937.7462757,
1768,66,1877.585499,990.844537,
1769,66,1845.726543,1022.703494,
1770,66,1782.008629,1282.884974,
1771,66,1612.094193,1675.812107,
1772,66,1500.587845,1930.683761,
1773,66,1511.207497,2100.598196,
1774,66,1484.658366,2259.89298,
1775,66,1399.701148,2328.92072,
1776,66,1304.124278,2445.736894,
1777,66,1150.139321,2557.243243,
1778,66,1112.970538,2886.452462,
1779,66,1086.421407,2976.719507,
1780,67,571.3682733,1293.504626,
1781,67,757.2121876,1665.192454,
1782,67,815.6202749,1723.600542,
1783,67,932.4364496,1734.220194,
1784,67,1293.504626,2249.273328,
1785,67,889.9578406,2020.950805,
1786,67,805.0006227,2052.809761,
1787,67,863.40871,2159.006284,
1788,67,794.3809705,2270.512632,
1789,67,874.0283623,2498.835156,
1790,67,1548.37628,1978.472196,
1791,67,1882.895325,2732.467505,
1792,67,1771.388977,2865.213158,
1793,67,1925.373934,2891.762289,
1794,67,1978.472196,2966.099854,
1795,67,1978.472196,3077.606203,
1796,67,1866.965847,3061.676724,
1797,68,3890.009599,1144.829494,
1798,68,1527.136975,167.8214881,
1799,68,1702.361237,178.4411403,
1800,68,1766.079151,215.6099232,
1801,68,1298.814452,380.2145329,
1802,68,1452.79941,459.8619248,
1803,68,1373.152018,417.3833158,
1804,68,1261.645669,459.8619248,
1805,68,1197.927756,486.4110554,
1806,68,1224.476886,539.5093166,
1807,68,1187.308103,581.9879256,
1808,68,1272.265321,592.6075778,
1809,68,1240.406365,666.9451435,
1810,68,629.7763607,1261.645669,
1811,68,714.7335786,1288.1948,
1812,68,688.184448,1330.673409,
1813,68,677.5647958,1394.391322,
1814,68,613.8468823,1415.630627,
1815,68,943.0561019,1638.643324,
1816,68,884.6480145,1771.388977,
1817,68,1107.660712,2010.331152,
1818,68,1229.786712,2153.696458,
1819,68,1304.124278,2185.555414,
1820,68,1261.645669,2259.89298,
1821,68,1081.111581,2790.875592,
1822,68,1038.632972,2918.311419,
1823,68,1330.673409,3056.366898,
1824,68,1882.895325,3098.845507,
1825,68,1776.698803,3263.450117,
1826,68,2074.049066,2371.399329,
1827,68,2159.006284,2334.230546,
1828,68,2297.061763,2312.991241,
1829,68,2822.734549,2164.31611,
1830,68,2626.270982,2127.147327,
1831,68,2350.160024,2217.414371,
1832,68,2042.190109,2286.442111,
1833,68,2042.190109,2403.258285,
1834,68,1925.373934,1755.459498,
1835,68,2238.653676,1792.628281,
1836,68,2121.837501,1914.754282,
1837,68,2127.147327,1999.7115,
1838,68,2100.598196,2020.950805,
1839,68,2222.724197,1898.824804,
1840,68,2201.484893,1935.993587,
1841,68,2392.638633,1819.177412,
1842,68,2509.454808,1941.303413,
1843,68,2636.890635,1999.7115,
1844,68,2636.890635,1851.036369,
1845,68,2716.538027,1803.247934,
1846,68,2355.46985,1511.207497,
1847,68,2323.610894,937.7462757,
1848,68,2424.49759,889.9578406,
1849,68,2546.623591,895.2676668,
1850,68,2663.439765,964.2954063,
1851,68,2615.65133,1192.61793,
1852,68,2684.67907,1373.152018,
1853,68,2520.07446,1378.461844,
1854,68,2520.07446,1415.630627,
1855,68,2589.1022,1537.756628,
1856,68,2636.890635,1590.854889,
1857,68,2610.341504,1643.95315,
1858,68,2711.2282,1654.572802,
1859,68,2934.240898,1702.361237,
1860,68,3077.606203,1909.444456,
1861,68,3040.43742,2068.73924,
1862,68,3109.46516,2132.457153,
1863,68,3003.268637,2328.92072,
1864,69,1973.162369,831.5497533,
1865,69,2015.640978,820.9301011,
1866,69,2100.598196,656.3254913,
1867,69,2164.31611,608.5370562,
1868,69,2201.484893,709.4237525,
1869,69,2445.736894,714.7335786,
1870,69,2376.709155,879.3381884,
1871,69,2689.988896,847.4792317,
1872,69,2631.580809,969.6052325,
1873,69,2785.565766,1022.703494,
1874,69,2838.664027,1028.01332,
1875,69,2928.931071,1107.660712,
1876,69,2854.593506,916.5069713,
1877,69,2987.339159,1006.774015,
1878,69,3651.067424,1134.209842,
1879,69,3783.813077,1123.59019,
1880,69,3725.40499,1288.1948,
1881,69,544.8191427,2689.988896,
1882,69,682.8746219,2663.439765,
1883,69,751.9023615,2620.961156,
1884,69,895.2676668,2652.820113,
1885,69,990.844537,2594.412026,
1886,69,1086.421407,2684.67907,
1887,69,1176.688451,2679.369244,
1888,69,1070.491929,2785.565766,
1889,69,1197.927756,2944.86055,
1890,69,1240.406365,3035.127594,
1891,69,1351.912713,3019.198115,
1892,69,1479.34854,2897.072115,
1893,69,1962.542717,3513.011945,
1894,69,2759.016636,3566.110206,
1895,69,3417.435075,3550.180728,
1896,69,3433.364553,3454.603857,
1897,69,3300.6189,3289.999248,
1898,69,3337.787683,3199.732204,
1899,69,3343.097509,3109.46516,
1900,69,3109.46516,3215.661682,
1901,69,3082.916029,3497.082466,
1902,69,3157.253595,3571.420032,
1903,70,2068.73924,220.9197493,
1904,70,2201.484893,157.2018358,
1905,70,2344.850198,194.3706187,
1906,70,2312.991241,348.3555762,
1907,70,2626.270982,486.4110554,
1908,70,2737.777331,555.438795,
1909,70,2902.381941,486.4110554,
1910,70,2891.762289,608.5370562,
1911,70,2971.40968,666.9451435,
1912,70,2238.653676,2546.623591,
1913,70,1797.938107,2785.565766,
1914,70,1654.572802,2987.339159,
1915,70,2605.031678,1569.615584,
1916,70,2737.777331,1516.517323,
1917,70,2806.805071,1548.37628,
1918,70,2913.001593,1378.461844,
1919,70,3029.817768,1420.940453,
1920,70,2971.40968,1527.136975,
1921,70,3061.676724,1489.968192,
1922,70,3167.873247,1474.038714,
1923,70,3098.845507,1335.983235,
1924,70,3066.986551,1282.884974,
1925,70,3252.830465,1399.701148,
1926,70,3428.054727,1378.461844,
1927,70,3629.828119,1309.434104,
1928,70,3709.475511,1235.096539,
1929,70,3640.447772,1197.927756,
1930,70,3539.561075,1203.237582,
1931,70,2918.311419,3178.492899,
1932,70,2987.339159,3359.026987,
1933,70,3114.774986,3449.294031,
1934,70,3024.507942,3560.80038,
1935,70,2934.240898,3693.546033,
1936,70,2918.311419,3741.334468,
1937,70,3258.140291,3964.347165,
1938,70,3194.422378,3613.898641,
1939,70,3268.759943,3778.503251,
1940,70,3348.407335,3773.193425,
1941,70,3412.125249,3757.263946,
1942,70,3311.238552,3847.53099,
1943,70,3751.95412,3927.178382,
1944,71,1463.419062,1399.701148,
1945,71,1654.572802,1468.728888,
1946,71,1808.55776,1606.784367,
1947,71,1951.923065,1670.502281,
1948,71,1957.232891,1845.726543,
1949,71,2084.668718,1893.514978,
1950,71,2015.640978,2185.555414,
1951,71,2100.598196,2132.457153,
1952,71,2344.850198,2190.86524,
1953,71,2817.424723,2323.610894,
1954,71,2913.001593,2376.709155,
1955,71,2859.903332,2121.837501,
1956,71,3040.43742,2042.190109,
1957,71,3263.450117,1824.487238,
1958,71,3491.77264,1760.769325,
1959,71,4043.994557,1389.081496,
1960,71,2461.666373,3592.659337,
1961,71,2403.258285,3656.37725,
1962,71,2557.243243,3767.883599,
1963,71,2790.875592,3895.319426,
1964,72,2583.792374,1081.111581,
1965,72,2695.298722,1309.434104,
1966,72,2934.240898,1495.278019,
1967,72,2955.480202,1330.673409,
1968,72,3130.704464,1537.756628,
1969,72,3295.309074,1580.235236,
1970,72,3401.505596,1574.92541,
1971,72,3390.885944,1670.502281,
1972,72,3353.717161,1463.419062,
1973,72,3481.152988,1500.587845,
1974,72,2477.595851,2461.666373,
1975,72,2456.356547,2551.933417,
1976,72,1038.632972,3035.127594,
1977,72,1187.308103,3077.606203,
1978,72,1139.519668,3183.802725,
1979,72,1367.842192,3385.576118,
1980,72,1691.741585,3369.64664,
1981,72,1686.431759,3544.870902,
1982,72,1882.895325,3688.236207,
1983,73,746.5925354,1500.587845,
1984,73,969.6052325,1410.320801,
1985,73,1097.041059,1346.602887,
1986,73,1415.630627,1362.532365,
1987,73,1861.656021,1293.504626,
1988,73,1505.897671,2472.286025,
1989,73,1314.74393,2419.187764,
1990,73,1580.235236,2934.240898,
1991,73,1659.882628,2966.099854,
1992,73,1750.149672,2976.719507,
1993,73,1851.036369,2828.044375,
1994,73,1803.247934,2716.538027,
1995,73,2026.260631,2626.270982,
1996,73,2005.021326,2918.311419,
1997,73,1994.401674,3093.535681,
1998,73,2121.837501,2721.847853,
1999,73,2222.724197,2482.905677,
2000,73,2689.988896,3194.422378,
2001,73,2695.298722,3353.717161,
2002,73,2636.890635,3433.364553,
2003,73,2573.172721,3481.152988,
2004,73,2663.439765,3491.77264,
2005,74,1208.547408,2121.837501,
2006,74,1558.995932,2058.119587,
2007,74,1930.683761,2127.147327,
2008,74,2429.807416,2180.245588,
2009,74,2642.200461,2063.429414,
2010,74,2530.694112,2031.570457,
2011,74,2663.439765,2286.442111,
2012,74,2774.946114,2366.089503,
2013,74,2796.185418,2281.132285,
2014,74,2822.734549,2217.414371,
2015,74,2902.381941,2243.963502,
2016,74,3056.366898,2466.976199,
2017,74,3008.578463,2514.764634,
2018,74,3082.916029,2567.862895,
2019,74,3199.732204,2504.144982,
2020,75,1702.361237,666.9451435,
2021,75,1792.628281,1006.774015,
2022,75,1755.459498,1293.504626,
2023,75,1638.643324,1383.77167,
2024,75,1442.179757,1532.446801,
2025,75,1468.728888,1558.995932,
2026,75,1516.517323,1622.713845,
2027,75,1569.615584,1686.431759,
2028,75,1590.854889,2036.880283,
2029,75,1665.192454,1967.852543,
2030,75,1712.98089,1877.585499,
2031,75,1787.318455,1941.303413,
2032,75,1866.965847,1888.205152,
2033,75,1989.091848,1914.754282,
2034,75,1888.205152,2047.499935,
2035,75,1914.754282,2127.147327,
2036,75,2026.260631,2238.653676,
2037,75,2148.386632,2127.147327,
2038,75,2222.724197,2212.104545,
2039,75,2185.555414,2238.653676,
2040,75,2297.061763,2307.681415,
2041,75,2371.399329,2344.850198,
2042,75,2557.243243,2620.961156,
2043,75,2615.65133,2509.454808,
2044,75,2721.847853,2520.07446,
2045,75,2700.608548,2546.623591,
2046,75,2790.875592,2605.031678,
2047,75,2886.452462,2594.412026,
2048,75,2801.495244,2721.847853,
2049,75,2976.719507,2684.67907,
2050,75,2987.339159,2790.875592,
2051,75,704.1139264,3274.069769,
2052,75,741.2827092,3359.026987,
2053,75,1150.139321,3555.490554,
2054,75,1219.16706,3677.616555,
2055,75,1431.560105,3767.883599,
2056,75,1420.940453,3560.80038,
2057,75,1272.265321,3459.913684,
2058,75,1235.096539,3422.744901,
2059,75,1251.026017,3289.999248,
2060,75,1367.842192,3215.661682,
2061,75,1426.250279,3258.140291,
2062,76,2504.144982,2732.467505,
2063,76,2429.807416,2663.439765,
2064,76,2328.92072,2562.553069,
2065,76,2334.230546,2668.749591,
2066,76,2302.371589,2711.2282,
2067,76,2212.104545,2705.918374,
2068,76,2026.260631,2562.553069,
2069,76,1872.275673,2753.706809,
2070,76,1766.079151,2711.2282,
2071,76,1442.179757,2689.988896,
2072,76,1463.419062,2498.835156,
2073,76,1192.61793,2583.792374,
2074,76,1298.814452,2397.948459,
2075,76,1128.900016,2339.540372,
2076,76,1166.068799,2201.484893,
2077,76,1330.673409,2116.527675,
2078,76,1516.517323,2031.570457,
2079,76,1251.026017,1994.401674,
2080,76,1314.74393,1829.797064,
2081,76,1282.884974,1755.459498,
2082,76,1304.124278,1638.643324,
2083,76,1325.363583,1537.756628,
2084,76,1245.716191,1516.517323,
2085,76,1144.829494,1617.404019,
2086,76,1075.801755,1723.600542,
2087,76,1001.464189,1787.318455,
2088,76,974.9150586,1702.361237,
2089,76,937.7462757,1622.713845,
2090,76,858.0988839,1654.572802,
2091,76,900.5774929,1723.600542,
2092,76,1112.970538,1463.419062,
2093,76,1144.829494,1367.842192,
2094,76,2445.736894,2705.918374,
2095,76,3470.533336,1808.55776,
2096,76,3513.011945,1909.444456,
2097,76,3560.80038,1866.965847,
2098,76,3513.011945,1776.698803,
2099,76,3539.561075,1702.361237,
2100,76,3656.37725,1728.910368,
2101,76,3677.616555,1643.95315,
2102,76,3805.052382,1739.53002,
2103,76,3948.417687,1787.318455,
2104,77,799.6907966,1946.613239,
2105,77,1617.404019,1521.827149,
2106,77,858.0988839,2052.809761,
2107,77,698.8041003,2079.358892,
2108,77,2567.862895,1691.741585,
2109,77,3130.704464,1835.10689,
2110,77,3263.450117,1638.643324,
2111,77,3528.941423,1957.232891,
2112,78,120.033053,2482.905677,
2113,78,178.4411403,2567.862895,
2114,78,311.1867934,2631.580809,
2115,78,1256.335843,1394.391322,
2116,78,1282.884974,1511.207497,
2117,78,1479.34854,1643.95315,
2118,78,1659.882628,1750.149672,
2119,78,1771.388977,1787.318455,
2120,78,1744.839846,1882.895325,
2121,78,1803.247934,1946.613239,
2122,78,1744.839846,1978.472196,
2123,78,1983.782022,2036.880283,
2124,78,1946.613239,2079.358892,
2125,78,2137.766979,2121.837501,
2126,78,2063.429414,2148.386632,
2127,78,2031.570457,2201.484893,
2128,78,2089.978544,2254.583154,
2129,78,2174.935762,2344.850198,
2130,78,2228.034023,2339.540372,
2131,78,2249.273328,2196.175067,
2132,78,2371.399329,2328.92072,
2133,78,2551.933417,2466.976199,
2134,78,2748.396983,2599.721852,
2135,78,2695.298722,2727.157679,
2136,78,2785.565766,2812.114897,
2137,78,2881.142636,2838.664027,
2138,78,3066.986551,3019.198115,
2139,79,3863.460469,847.4792317,
2140,79,3964.347165,741.2827092,
2141,79,3948.417687,884.6480145,
2142,79,3874.080121,958.9855802,
2143,79,3778.503251,895.2676668,
2144,79,3805.052382,1022.703494,
2145,79,3826.291686,1059.872277,
2146,79,3831.601512,1128.900016,
2147,79,3757.263946,1107.660712,
2148,79,3762.573773,1043.942798,
2149,79,3736.024642,1028.01332,
2150,79,3783.813077,974.9150586,
2151,79,3746.644294,985.5347108,
2152,79,3666.996902,1033.323146,
2153,79,3693.546033,1059.872277,
2154,79,3640.447772,1102.350886,
2155,79,3682.926381,1155.449147,
2156,79,3693.546033,905.887319,
2157,79,3661.687076,932.4364496,
2158,79,3582.039684,969.6052325,
2159,79,3560.80038,847.4792317,
2160,79,3507.702119,815.6202749,
2161,79,3528.941423,911.1971451,
2162,79,3353.717161,1028.01332,
2163,79,3274.069769,937.7462757,
2164,79,3300.6189,884.6480145,
2165,79,3157.253595,921.8167974,
2166,79,3104.155333,1006.774015,
2167,79,3061.676724,1038.632972,
2168,79,3082.916029,900.5774929,
2169,79,2238.653676,640.3960129,
2170,79,2297.061763,1006.774015,
2171,79,2610.341504,1043.942798,
2172,79,2658.129939,969.6052325,
2173,79,2589.1022,879.3381884,
2174,79,2594.412026,720.0434047,
2175,79,1197.927756,2997.958811,
2176,79,1139.519668,3077.606203,
2177,79,1054.56245,3093.535681,
2178,79,996.1543631,3146.633942,
2179,79,1086.421407,3226.281334,
2180,79,1155.449147,3220.971508,
2181,79,1118.280364,3311.238552,
2182,79,1049.252624,3364.336813,
2183,79,863.40871,3544.870902,
2184,79,369.5948807,2721.847853,
2185,79,932.4364496,2026.260631,
2186,79,714.7335786,1930.683761,
2187,79,714.7335786,1495.278019,
2188,79,497.0307076,1580.235236,
2189,79,385.5243591,1373.152018,
2190,79,406.7636636,1325.363583,
2191,79,263.3983583,1213.857234,
2192,80,916.5069713,1771.388977,
2193,80,1091.731233,1951.923065,
2194,80,1346.602887,1914.754282,
2195,80,1442.179757,2196.175067,
2196,80,1617.404019,2159.006284,
2197,81,1187.308103,1596.164715,
2198,81,454.5520987,619.1567084,
2199,81,475.7914031,725.3532309,
2200,81,571.3682733,571.3682733,
2201,81,597.9174039,682.8746219,
2202,81,608.5370562,905.887319,
2203,81,592.6075778,990.844537,
2204,81,481.1012293,1118.280364,
2205,81,645.705839,1304.124278,
2206,81,682.8746219,1553.686106,
2207,81,741.2827092,1771.388977,
2208,82,274.0180105,1102.350886,
2209,82,698.8041003,1155.449147,
2210,82,895.2676668,1373.152018,
2211,82,852.7890578,1505.897671,
2212,82,1006.774015,1484.658366,
2213,82,1160.758973,1866.965847,
2214,82,1272.265321,1792.628281,
2215,82,1325.363583,1914.754282,
2216,82,1320.053757,1999.7115,
2217,82,1569.615584,2143.076805,
2218,82,1686.431759,2477.595851,
2219,82,1851.036369,2275.822458,
2220,82,1925.373934,2281.132285,
2221,82,1920.064108,2382.018981,
2222,82,2015.640978,2350.160024,
2223,82,2185.555414,2254.583154,
2224,82,2058.119587,2206.794719,
2225,82,2674.059418,980.2248847,
2226,82,2732.467505,1065.182103,
2227,82,2828.044375,1176.688451,
2228,82,2291.751937,2084.668718,
2229,82,2488.215503,2137.766979,
2230,82,2557.243243,2052.809761,
2231,82,2610.341504,2174.935762,
2232,82,2658.129939,2212.104545,
2233,82,2679.369244,2307.681415,
2234,82,2700.608548,2249.273328,
2235,82,2785.565766,2185.555414,
2236,82,2684.67907,2105.908023,
2237,82,2573.172721,2105.908023,
2238,82,2785.565766,2068.73924,
2239,82,2870.522984,2127.147327,
2240,82,2960.790028,2222.724197,
2241,82,3109.46516,2201.484893,
2242,82,3178.492899,2350.160024,
2243,82,3215.661682,2302.371589,
2244,82,3449.294031,2307.681415,
2245,82,3550.180728,2397.948459,
2246,82,3751.95412,2397.948459,
2247,82,3826.291686,2382.018981,
2248,82,3810.362208,2435.117242,
2249,82,3937.798035,2435.117242,
2250,82,3964.347165,2498.835156,
2251,82,3884.699773,2573.172721,
2252,82,3624.518293,2509.454808,
2253,82,3656.37725,2514.764634,
2254,82,3698.855859,2562.553069,
2255,82,3831.601512,2705.918374,
2256,82,43.51130707,3789.628845,
2257,82,368.4452075,3842.037538,
2258,82,403.3843366,3936.373187,
2259,82,323.0243397,3988.78188,
2260,83,2583.747842,1343.853989,
2261,83,2435.072711,1370.40312,
2262,83,2344.805667,1354.473641,
2263,83,2440.382537,1306.685206,
2264,83,2429.762885,1173.939553,
2265,83,2266.147723,1175.441734,
2266,83,2174.186688,1154.750501,
2267,83,2231.662335,1076.583622,
2268,83,1994.86267,1676.629374,
2269,83,1659.204893,1373.157959,
2270,83,1633.915609,1619.153727,
2271,83,1558.047755,1644.443011,
2272,83,1514.366263,1722.609891,
2273,83,1528.160419,1497.305356,
2274,83,1292.285136,1298.777006,
2275,83,1383.666116,1636.327157,
2276,83,1402.315295,1819.089117,
2277,83,1314.664151,1850.792723,
2278,83,1327.718577,2083.907468,
2279,83,1204.633991,2309.562541,
2280,83,1193.444484,2406.538275,
2281,84,2367.432656,773.056804,
2282,84,2427.943835,906.1813976,
2283,84,2464.250542,765.4929067,
2284,84,2597.375136,700.4433894,
2285,84,2719.910273,685.3155946,
2286,84,2803.113144,656.5727847,
2287,84,2896.905471,641.4449899,
2288,84,2986.15946,698.9306099,
2289,84,2919.597163,757.9290093,
2290,84,2689.654683,827.516865,
2291,84,2353.817641,284.4290345,
2292,84,2126.90072,1208.737292,
2293,84,1958.982198,1260.1718,
2294,84,1853.087635,1556.676576,
2295,84,1954.44386,1644.417786,
2296,84,2049.748967,1651.981683,
2297,84,1910.573255,1765.440144,
2298,84,1871.240989,1909.154193,
2299,84,2073.953438,2018.074315,
2300,84,1564.146756,1760.901805,
2301,84,1477.918326,1930.333106,
2302,84,1644.324068,1948.48646,
2303,84,1601.966243,2175.403381,
2304,84,1785.012559,2308.527974,
2305,84,1866.70265,2500.650967,
2306,84,1238.899077,1931.845885,
2307,84,1148.132309,2320.63021,
2308,84,951.4710005,2281.297944,
2309,84,933.3176469,2063.4577,
2310,84,884.9087038,2119.43054,
2311,84,830.4486428,2104.302745,
2312,84,738.169095,2069.508817,
2313,84,629.248973,2116.404981,
2314,84,886.4214832,1741.235672,
2315,84,1486.859043,2962.284986,
2316,84,1356.760008,3010.693929,
2317,84,1347.683332,3192.227465,
2318,84,1308.351065,3511.423934,
2319,85,2972.90706,929.1169123,
2320,85,3034.980758,1004.984766,
2321,85,2738.406421,1136.029241,
2322,85,3120.044715,1027.975025,
2323,85,2607.361947,1119.936059,
2324,85,2510.80286,1117.637034,
2325,85,2510.80286,1163.617551,
2326,85,2708.519085,1405.015267,
2327,85,2788.98499,1506.172406,
2328,85,2871.749921,1545.255845,
2329,85,2340.674946,1457.892862,
2330,85,2361.366178,1476.285069,
2331,85,2370.562282,1554.451949,
2332,85,2519.998963,1579.741233,
2333,85,2515.400912,1690.094475,
2334,85,2377.519083,1855.057092,
2335,85,2289.777874,1941.285522,
2336,85,2261.035064,2009.360599,
2337,85,2330.62292,2221.149725,
2338,85,2313.982346,2304.352596,
2339,85,2388.10854,2301.327037,
2340,85,2206.575003,2314.942052,
2341,85,2528.797031,2358.812657,
2342,85,2634.691594,2213.585827,
2343,85,2525.771472,2272.584227,
2344,85,2232.292254,1785.469237,
2345,85,2192.959988,1793.033134,
2346,85,1981.170862,1721.932499,
2347,85,1855.610165,1720.419719,
2348,85,1834.431253,1820.263165,
2349,85,1655.923275,1779.418119,
2350,85,1583.30986,1732.521955,
2351,85,1531.875358,1732.521955,
2352,85,1525.82424,1628.140172,
2353,85,1483.466415,1655.370202,
2354,85,1339.752365,1918.59383,
2355,85,1218.730008,2074.410116,
2356,85,1336.726806,1340.712072,
2357,85,1256.549494,1436.017179,
2358,85,1273.190069,1215.151376,
2359,85,1211.16611,1239.355847,
2360,85,1264.113346,1558.552362,
2361,85,1199.063828,1339.199339,
2362,85,1143.090988,1331.635441,
2363,85,1121.912075,1053.284018,
2364,85,1177.884916,1018.49009,
2365,85,1011.479174,1215.151422,
2366,85,884.4056981,1302.892631,
2367,85,764.8961198,1249.94535,
2368,85,731.6149714,1159.178581,
2369,85,802.7156066,1095.641843,
2370,85,721.0255151,1030.592326,
2371,85,475.9552406,523.8111742,
2372,85,600.0031573,401.2760369,
2373,85,1000.889717,490.5300258,
2374,85,1161.244342,498.0939231,
2375,85,1183.936034,2204.50915,
2376,85,972.1469075,2271.071447,
2377,85,876.8418008,2189.381356,
2378,85,875.3290213,2308.890934,
2379,85,1053.836999,2349.73598,
2380,85,1017.530292,2402.683261,
2381,85,875.3290213,2505.552265,
2382,85,831.4584166,2800.544262,
2383,85,925.2507439,2792.980365,
