index,axis-0,axis-1,axis-2
269.0,22.0,3300.1033296520236,1491.8841892365133
270.0,22.0,3485.9472439154342,1045.8587950043272
271.0,22.0,3655.86167981341,1178.604448049621
272.0,23.0,3613.383070838916,992.7605337862099
273.0,23.0,3188.596981093977,1337.8992317039726
274.0,23.0,2896.5565443943315,1656.488799012677
275.0,23.0,2816.9091525671556,1693.657581865359
276.0,23.0,2763.8108913490382,1730.8263647180413
277.0,23.0,629.2607903807203,3483.0689849159135
278.0,24.0,1494.7624482360334,812.226445644611
279.0,24.0,1574.4098400632095,1199.843752536868
280.0,24.0,1569.1000139413977,1290.1107966076672
281.0,24.0,1659.3670580121973,1311.3501010949142
282.0,24.0,1760.2537543266203,1390.99749292209
283.0,25.0,1181.482707049141,3068.9025474145983
284.0,25.0,1261.130098876317,3095.451678023657
285.0,25.0,1574.4098400632095,3185.718722094457
286.0,25.0,1616.8884490377034,3360.9429841142437
287.0,26.0,846.9636613750015,2288.358107508274
288.0,26.0,751.3867911823903,2272.428629142838
289.0,26.0,215.09435287940494,2649.426283791471
290.0,26.0,273.50244021933406,2739.693327862271
291.0,26.0,3841.7055940768205,2867.1291547857527
292.0,27.0,740.7671389387668,1714.8968863526059
293.0,27.0,915.9914009585541,2176.851758950227
294.0,27.0,1362.0167951907401,1173.294621927809
295.0,27.0,1489.4526221142216,1470.6448847492663
296.0,27.0,1685.916188621256,1592.770885550936
297.0,27.0,1659.3670580121973,1821.0934087888406
298.0,27.0,2046.984364904454,1927.2899312250754
299.0,27.0,2243.447931411488,1980.3881924431928
300.0,27.0,2131.9415828534416,2102.5141932448632
301.0,27.0,3034.6120235614367,1842.3327132760876
302.0,27.0,3416.919504331882,1518.4333198455718
303.0,28.0,119.51748268679377,164.4276587835791
304.0,28.0,862.8931397404368,371.5108775342369
305.0,28.0,1457.5936653833512,488.32705221409515
306.0,28.0,2604.516107694686,785.6773150355523
307.0,28.0,2572.6571509638156,785.6773150355523
308.0,28.0,1208.0318376581997,1693.657581865359
309.0,28.0,1579.7196661850212,3461.8296804286674
310.0,28.0,1585.029492306833,3668.912899179325
311.0,28.0,1839.9011461537962,2814.0308935676358
312.0,28.0,1914.2387118591605,2707.834371131401
313.0,28.0,1988.576277564525,2537.9199352334253
314.0,28.0,1988.576277564525,1141.4356651969385
315.0,28.0,2078.843321635324,1396.307319043902
316.0,28.0,2519.5588897456983,1343.2090578257846
317.0,29.0,788.5555740350725,790.987141157364
318.0,29.0,963.7798360548599,663.5513142338823
319.0,29.0,1160.243402561894,711.3397493301879
320.0,29.0,1133.6942719528354,960.9015770553397
321.0,29.0,1393.8757519216106,955.5917509335279
322.0,29.0,1425.734708652481,886.5640113499753
323.0,29.0,1643.437579646762,838.7755762536697
324.0,29.0,3209.836285581224,2750.312980105895
325.0,29.0,3953.211942634867,2150.302628341168
326.0,29.0,2822.218978688967,2983.9453294656114
327.0,29.0,2822.218978688967,3228.197331068951
328.0,29.0,3602.7634185952925,3451.2100281850435
329.0,30.0,119.51748268679374,360.8912252906134
330.0,30.0,177.92557002672282,387.4403558996721
331.0,30.0,66.41922146867638,1412.236797409337
332.0,30.0,1059.356706247471,1741.4460169616648
333.0,30.0,1494.7624482360334,1677.728103499924
334.0,30.0,1983.266451442713,769.7478366701171
335.0,30.0,2301.856018751417,1306.0402749731022
336.0,30.0,2365.573932213158,1428.1662757747724
337.0,30.0,2254.0675836551113,1619.320016159995
338.0,30.0,2349.6444538477226,1773.3049736925352
339.0,30.0,2593.8964554510626,1895.430974494205
340.0,30.0,2710.712630130921,1948.5292357123224
341.0,30.0,2588.5866293292506,1985.6980185650048
342.0,30.0,2609.8259338164976,2060.0355842703693
343.0,30.0,2822.218978688967,2091.8945410012393
344.0,30.0,2901.8663705161434,2097.2043671230513
345.0,30.0,2986.823588465131,2086.5847148794273
346.0,30.0,2854.0779354198376,2198.091063437474
347.0,30.0,2747.881412983603,2293.667933630085
348.0,30.0,2811.5993264453436,2320.217064239144
349.0,30.0,3002.7530668305662,2580.3985442079193
350.0,30.0,2965.584283977884,2707.834371131401
351.0,30.0,3135.4987198758595,2675.97541440053
352.0,30.0,3055.8513280486836,2867.1291547857527
353.0,30.0,3215.146111703036,2851.1996764203177
354.0,30.0,3257.6247206775297,2957.3961988565525
355.0,30.0,3294.7935035302116,2962.7060249783644
356.0,30.0,3289.4836774084,3042.3534168055394
357.0,30.0,3363.8212431137645,3201.648200459892
358.0,30.0,3209.836285581224,3111.381156389092
359.0,30.0,3151.428198241295,3037.0435906837283
360.0,30.0,2227.518453046053,684.7906187211292
361.0,30.0,2445.221324040334,382.1305297778604
