index,axis-0,axis-1,axis-2
190,22,1622.713845,1474.038714
191,22,1585.545063,1543.066454
192,22,2047.499935,1920.064108
193,22,2026.260631,2089.978544
194,22,2111.217849,2174.935762
195,22,2190.86524,2153.696458
196,22,2185.555414,2307.681415
197,22,2068.73924,2344.850198
198,23,1744.839846,1824.487238
199,23,2254.583154,1935.993587
200,23,2238.653676,1532.446801
201,23,2360.779676,1511.207497
202,23,2429.807416,2371.399329
203,23,2567.862895,2312.991241
204,23,2530.694112,2472.286025
205,24,1219.16706,1893.514978
206,24,1415.630627,1893.514978
207,24,2079.358892,2105.908023
208,24,2058.119587,2233.343849
209,24,1920.064108,2360.779676
210,24,1792.628281,2679.369244
211,25,183.7509664,2955.480202
212,25,242.1590538,3013.888289
213,25,581.9879256,3337.787683
214,25,629.7763607,3412.125249
215,25,2976.719507,1128.900016
216,25,2966.099854,1351.912713
217,25,2514.764634,3555.490554
218,26,2105.908023,2153.696458
219,26,2100.598196,1978.472196
220,26,2371.399329,2222.724197
221,26,2419.187764,2297.061763
222,26,2732.467505,2615.65133
223,26,2790.875592,2674.059418
224,27,2036.880283,2658.129939
225,27,2079.358892,2828.044375
226,27,2302.371589,2520.07446
227,27,2419.187764,2445.736894
228,27,2573.172721,252.778706
229,27,2928.931071,534.1994905
230,27,3157.253595,836.8595794
231,27,3364.336813,1128.900016
232,27,3364.336813,1219.16706
233,28,608.5370562,1314.74393
234,28,412.0734897,1134.209842
235,29,1091.731233,1330.673409
236,29,1495.278019,1134.209842
237,29,1617.404019,698.8041003
238,29,1882.895325,714.7335786
239,29,1957.232891,677.5647958
240,29,1112.970538,1824.487238
241,29,1760.769325,1197.927756
242,29,1930.683761,1325.363583
243,29,1983.782022,1548.37628
244,29,1909.444456,1569.615584
245,29,1792.628281,1606.784367
246,29,2148.386632,1797.938107
247,29,2238.653676,1978.472196
248,29,3475.843162,2169.625936
249,29,3327.168031,2291.751937
250,30,428.002968,2546.623591
251,30,497.0307076,2424.49759
252,30,826.2399272,2339.540372
253,30,1166.068799,406.7636636
254,30,1288.1948,550.1289688
255,30,1436.869931,693.4942741
256,30,1516.517323,677.5647958
257,30,1580.235236,603.2272301
258,31,677.5647958,2031.570457
259,31,767.8318398,2063.429414
260,31,1930.683761,2153.696458
261,31,1712.98089,1909.444456
262,31,2461.666373,990.844537
263,31,3289.999248,1357.222539
264,31,3401.505596,990.844537
265,31,3608.588815,305.8769672
266,31,3720.095164,343.0457501
267,31,3704.165685,406.7636636
268,31,3651.067424,459.8619248
269,31,3289.999248,-1000.340259
270,31,385.5243591,3762.573773
271,31,332.4260979,3608.588815
272,32,1452.79941,1213.857234
273,32,2095.28837,1028.01332
274,32,258.0885321,1054.56245
275,32,1994.401674,3024.507942
276,32,2536.003938,3093.535681
277,32,2466.976199,3205.04203
278,32,2859.903332,3183.802725
279,32,2753.706809,3252.830465
280,32,3077.606203,3279.379595
281,32,3236.900986,3311.238552
282,33,1872.275673,1617.404019
283,33,1925.373934,1702.361237
284,33,2105.908023,2159.006284
285,33,2281.132285,2488.215503
286,33,1665.192454,2238.653676
287,33,1771.388977,2445.736894
288,33,1410.320801,2249.273328
289,33,1171.378625,2105.908023
290,34,3045.747246,3029.817768
291,34,2488.215503,2674.059418
292,34,2589.1022,2636.890635
293,34,2668.749591,2727.157679
294,34,2875.83281,2265.202806
295,34,2902.381941,1426.250279
296,35,3109.46516,3805.052382
297,35,3151.943769,3640.447772
298,35,3513.011945,3157.253595
299,35,1803.247934,279.3278366
300,35,1893.514978,311.1867934
301,35,1845.726543,550.1289688
302,35,1771.388977,709.4237525
303,35,1670.502281,735.9728831
304,36,56.31513952,1712.98089
305,36,1564.305758,1298.814452
306,36,1803.247934,1452.79941
307,36,2058.119587,1436.869931
308,36,2169.625936,1633.333498
309,36,2259.89298,810.3104488
310,36,2302.371589,884.6480145
311,36,2509.454808,1351.912713
312,36,2652.820113,1691.741585
313,36,2573.172721,3858.150643
314,36,2631.580809,3980.276644
315,36,2796.185418,4022.755253
316,37,1181.998277,1394.391322
317,37,1856.346195,1521.827149
318,37,1001.464189,3390.885944
319,37,1176.688451,3507.702119
320,38,1293.504626,1107.660712
321,38,1229.786712,1123.59019
322,38,1208.547408,1282.884974
323,38,895.2676668,2031.570457
324,38,943.0561019,2105.908023
325,38,619.1567084,2408.568111
326,38,3088.225855,682.8746219
327,38,3109.46516,842.1694055
328,38,3321.858204,1787.318455
329,38,3268.759943,1920.064108
330,38,3454.603857,2079.358892
331,38,3465.22351,2254.583154
332,38,3544.870902,2403.258285
333,38,3518.321771,2530.694112
334,38,3412.125249,2578.482547
335,38,3682.926381,2647.510287
336,38,3374.956466,3173.183073
337,38,3555.490554,3210.351856
338,39,1038.632972,2679.369244
339,39,1288.1948,2748.396983
340,39,1505.897671,2780.25594
341,39,2429.807416,1420.940453
342,39,2089.978544,1930.683761
343,39,2759.016636,1866.965847
344,39,2997.958811,1580.235236
345,39,3093.535681,1776.698803
346,39,3226.281334,2015.640978
347,39,2599.721852,3773.193425
348,39,2785.565766,3773.193425
349,39,2854.593506,4012.1356
350,40,889.9578406,2652.820113
351,40,974.9150586,2695.298722
352,40,1102.350886,2759.016636
353,40,2212.104545,2530.694112
354,40,2297.061763,2254.583154
355,40,2382.018981,2159.006284
356,40,2461.666373,2190.86524
357,40,2551.933417,2089.978544
358,40,2551.933417,1856.346195
359,40,2689.988896,1930.683761
360,40,2711.2282,1994.401674
361,40,2737.777331,1872.275673
362,40,2785.565766,1590.854889
363,40,3019.198115,1516.517323
364,40,3220.971508,1128.900016
365,40,3104.155333,1123.59019
366,40,3454.603857,-596.7934735
367,41,2196.175067,2068.73924
368,41,1951.923065,2068.73924
369,41,1585.545063,1458.109236
370,41,1601.474541,1649.262976
371,41,1500.587845,1739.53002
372,42,2079.358892,1282.884974
373,42,2153.696458,1585.545063
374,42,2212.104545,2307.681415
375,42,2318.301067,2355.46985
376,42,2286.442111,2562.553069
377,42,2254.583154,2652.820113
378,42,2344.850198,2716.538027
379,42,3252.830465,2159.006284
380,43,2674.059418,2376.709155
381,43,2679.369244,2259.89298
382,43,2493.525329,2318.301067
383,43,2482.905677,2403.258285
384,43,2525.384286,2408.568111
385,43,2376.709155,2461.666373
386,43,1739.53002,2828.044375
387,43,1537.756628,2785.565766
388,43,1458.109236,2828.044375
389,43,1458.109236,2928.931071
390,43,1543.066454,2928.931071
391,43,1320.053757,1622.713845
392,43,1420.940453,1574.92541
393,43,1399.701148,1628.023672
394,43,1495.278019,1659.882628
395,44,2159.006284,1474.038714
396,44,2350.160024,1325.363583
397,44,2265.202806,1580.235236
398,44,2185.555414,1633.333498
399,44,2058.119587,1744.839846
400,44,1861.656021,1882.895325
401,45,3815.672034,581.9879256
402,45,3826.291686,741.2827092
403,45,3390.885944,799.6907966
404,45,3305.928726,805.0006227
405,45,3417.435075,927.1266235
406,45,3226.281334,1059.872277
407,45,1712.98089,1994.401674
408,45,1420.940453,2196.175067
409,45,1192.61793,2249.273328
410,45,1171.378625,3635.137946
411,45,1134.209842,3751.95412
412,45,1240.406365,3810.362208
413,45,1330.673409,3810.362208
414,45,858.0988839,3773.193425
415,45,380.2145329,3528.941423
416,45,470.481577,3475.843162
417,45,502.3405338,3428.054727
418,45,422.6931419,3364.336813
419,45,194.3706187,3481.152988
420,46,905.887319,1511.207497
421,46,1049.252624,1288.1948
422,46,1112.970538,1431.560105
423,46,1282.884974,1314.74393
424,46,1219.16706,1213.857234
425,46,1420.940453,1081.111581
426,46,1606.784367,980.2248847
427,46,1553.686106,889.9578406
428,46,1585.545063,1219.16706
429,46,1707.671063,1251.026017
430,46,1532.446801,1341.293061
431,46,1564.305758,1410.320801
432,46,1484.658366,1744.839846
433,46,1474.038714,1909.444456
434,46,1665.192454,1681.121933
435,46,1941.303413,1606.784367
436,46,2100.598196,1224.476886
437,46,2010.331152,1107.660712
438,46,2116.527675,1734.220194
439,46,1835.10689,475.7914031
440,46,2036.880283,3205.04203
441,46,2132.457153,3274.069769
442,46,2180.245588,3353.717161
443,46,2143.076805,3428.054727
444,46,2174.935762,3613.898641
445,46,2047.499935,3874.080121
446,47,422.6931419,831.5497533
447,47,640.3960129,889.9578406
448,47,868.7185362,943.0561019
449,47,921.8167974,1097.041059
450,47,1394.391322,1797.938107
451,47,1389.081496,2254.583154
452,47,1378.461844,2382.018981
453,47,1160.758973,2286.442111
454,47,1075.801755,2111.217849
455,47,1203.237582,2435.117242
456,47,1304.124278,2944.86055
457,47,1341.293061,3104.155333
458,47,1569.615584,2833.354201
459,47,1468.728888,2753.706809
460,47,1728.910368,2907.691767
461,47,2058.119587,2530.694112
462,47,2084.668718,2636.890635
463,47,2005.021326,2674.059418
464,47,2445.736894,2695.298722
465,47,2185.555414,2445.736894
466,47,2849.28368,3173.183073
467,47,2822.734549,3003.268637
468,47,2435.117242,2875.83281
469,47,3199.732204,1819.177412
470,47,3311.238552,1813.867586
471,48,242.1590538,1957.232891
472,48,406.7636636,2127.147327
473,48,528.8896644,2297.061763
474,48,698.8041003,2254.583154
475,48,783.7613182,2228.034023
476,48,1006.774015,2148.386632
477,48,1325.363583,2451.04672
478,48,1447.489583,2897.072115
479,48,1728.910368,2881.142636
480,48,1574.92541,2705.918374
481,48,1553.686106,2615.65133
482,49,698.8041003,1776.698803
483,49,810.3104488,1686.431759
484,49,2546.623591,1022.703494
485,49,2721.847853,1150.139321
486,49,2764.326462,1235.096539
487,49,2339.540372,789.0711443
488,49,2052.809761,2466.976199
489,49,2228.034023,2525.384286
490,49,2488.215503,2583.792374
491,49,2530.694112,2727.157679
492,49,2435.117242,3332.477857
493,49,2435.117242,3417.435075
494,49,2705.918374,3783.813077
495,49,2843.973853,4065.233861
496,49,2801.495244,3927.178382
497,49,3029.817768,3422.744901
498,49,2865.213158,3619.208467
499,49,2886.452462,3746.644294
500,49,2939.550724,3736.024642
501,49,3029.817768,3884.699773
502,49,3003.268637,4022.755253
503,50,1224.476886,1235.096539
504,50,1049.252624,1649.262976
505,50,1176.688451,1665.192454
506,50,1240.406365,1596.164715
507,50,1171.378625,2137.766979
508,50,958.9855802,2785.565766
509,50,921.8167974,2695.298722
510,50,868.7185362,2785.565766
511,51,730.663057,1097.041059
512,51,842.1694055,1235.096539
513,51,661.6353174,1298.814452
514,51,704.1139264,1585.545063
515,51,773.141666,1659.882628
516,51,709.4237525,1941.303413
517,51,672.2549696,2052.809761
518,51,911.1971451,2350.160024
519,51,1293.504626,3056.366898
520,51,1351.912713,3130.704464
521,51,1495.278019,3136.01429
522,51,581.9879256,3534.251249
523,51,507.6503599,3566.110206
524,51,3359.026987,874.0283623
525,51,3130.704464,1081.111581
526,51,2966.099854,1245.716191
527,51,3003.268637,1118.280364
528,51,3077.606203,1357.222539
529,51,2960.790028,1442.179757
530,51,2992.648985,2052.809761
531,51,3098.845507,1946.613239
532,51,3146.633942,1946.613239
533,51,3268.759943,2265.202806
534,51,3321.858204,2392.638633
535,51,3555.490554,2711.2282
536,51,3428.054727,2652.820113
537,51,3465.22351,2732.467505
538,51,3539.561075,2801.495244
539,51,3597.969163,2828.044375
540,51,3746.644294,2817.424723
541,52,2737.777331,1081.111581
542,52,2960.790028,1017.393668
543,52,3231.59116,842.1694055
544,52,2700.608548,2466.976199
545,52,2674.059418,2578.482547
546,52,2790.875592,2647.510287
547,52,2881.142636,2636.890635
548,52,2392.638633,2620.961156
549,52,2020.950805,2323.610894
550,52,2036.880283,2270.512632
551,52,1973.162369,2206.794719
552,52,1935.993587,2371.399329
553,52,1728.910368,2328.92072
554,52,1362.532365,2466.976199
555,52,1463.419062,2610.341504
556,52,1957.232891,3125.394638
557,52,2079.358892,3194.422378
558,53,1107.660712,805.0006227
559,53,1235.096539,789.0711443
560,53,1426.250279,980.2248847
561,53,3093.535681,1341.293061
562,53,3220.971508,1415.630627
563,53,3183.802725,1505.897671
564,53,3125.394638,1505.897671
565,53,2913.001593,2206.794719
566,53,2939.550724,2281.132285
567,53,3125.394638,2498.835156
568,53,3008.578463,2620.961156
569,53,2987.339159,2769.636288
570,53,3151.943769,2817.424723
571,53,3178.492899,3077.606203
572,53,3162.563421,3624.518293
573,54,1463.419062,905.887319
574,54,1505.897671,1219.16706
575,54,1596.164715,1941.303413
576,54,1697.051411,1978.472196
577,55,3093.535681,1049.252624
578,55,3226.281334,1054.56245
579,55,3013.888289,1458.109236
580,55,2780.25594,1516.517323
581,55,2567.862895,1782.008629
582,55,2748.396983,1808.55776
583,55,2679.369244,1840.416716
584,55,2727.157679,1909.444456
585,55,2567.862895,2005.021326
586,55,2456.356547,2132.457153
587,55,2382.018981,2105.908023
588,55,2312.991241,2185.555414
589,55,2212.104545,2466.976199
590,55,895.2676668,2583.792374
591,55,985.5347108,2620.961156
592,55,1112.970538,2684.67907
593,56,1086.421407,799.6907966
594,56,815.6202749,948.365928
595,56,1144.829494,889.9578406
596,56,497.0307076,953.6757541
597,56,459.8619248,1038.632972
598,56,528.8896644,1065.182103
599,56,1691.741585,1856.346195
600,56,1951.923065,1808.55776
601,56,2026.260631,1712.98089
602,56,2079.358892,1776.698803
603,56,2164.31611,1107.660712
604,56,1782.008629,3316.548378
605,56,1527.136975,3518.321771
606,56,1495.278019,3613.898641
607,56,2265.202806,1293.504626
608,57,1075.801755,550.1289688
609,57,1452.79941,1866.965847
610,57,2328.92072,2265.202806
611,57,2270.512632,2105.908023
612,57,2891.762289,1357.222539
613,57,2928.931071,1426.250279
614,57,3088.225855,1426.250279
615,57,3428.054727,900.5774929
616,57,3353.717161,751.9023615
617,58,2902.381941,688.184448
618,58,2907.691767,831.5497533
619,58,3093.535681,1893.514978
620,58,3130.704464,1782.008629
621,58,3263.450117,2068.73924
622,58,3279.379595,2217.414371
623,58,3359.026987,2387.328807
624,58,3343.097509,2509.454808
625,58,3236.900986,2567.862895
626,58,3491.77264,2631.580809
627,58,3364.336813,3189.112551
628,58,3199.732204,3157.253595
629,58,1112.970538,1097.041059
630,58,1043.942798,1107.660712
631,58,1017.393668,1261.645669
632,58,704.1139264,2020.950805
633,58,735.9728831,2079.358892
634,58,428.002968,2392.638633
635,59,1622.713845,2886.452462
636,59,1341.293061,3815.672034
637,59,1835.10689,2732.467505
638,59,2674.059418,2286.442111
639,59,2992.648985,2052.809761
640,59,3136.01429,2042.190109
641,60,2270.512632,704.1139264
642,60,2328.92072,831.5497533
643,60,2536.003938,778.4514921
644,60,2753.706809,730.663057
645,60,2806.805071,704.1139264
646,60,2934.240898,449.2422725
647,60,2897.072115,332.4260979
648,60,1861.656021,1431.560105
649,60,2020.950805,1383.77167
650,60,1702.361237,1569.615584
651,60,1420.940453,2153.696458
652,60,1484.658366,2137.766979
653,60,1431.560105,1941.303413
654,60,1357.222539,2036.880283
655,60,1420.940453,2371.399329
656,60,1341.293061,2456.356547
657,60,1298.814452,2456.356547
658,60,1208.547408,2429.807416
659,60,1160.758973,2350.160024
660,60,1086.421407,2275.822458
661,60,1006.774015,2206.794719
662,60,1049.252624,2429.807416
663,60,1160.758973,2589.1022
664,60,1139.519668,2716.538027
665,60,1314.74393,2737.777331
666,60,1447.489583,2631.580809
667,60,1495.278019,2514.764634
668,60,1792.628281,2605.031678
669,60,2063.429414,2546.623591
670,60,2190.86524,2679.369244
671,60,1606.784367,2647.510287
672,60,1914.754282,2849.28368
673,60,2020.950805,2886.452462
674,60,2153.696458,2992.648985
675,60,1829.797064,3077.606203
676,60,1293.504626,3205.04203
677,60,1325.363583,3295.309074
678,60,1097.041059,3098.845507
679,60,847.4792317,3284.689422
680,60,757.2121876,2302.371589
681,60,581.9879256,2159.006284
682,60,539.5093166,2323.610894
683,60,417.3833158,2344.850198
684,60,295.257315,2344.850198
685,61,783.7613182,1633.333498
686,61,895.2676668,1569.615584
687,61,1203.237582,1675.812107
688,61,2504.144982,497.0307076
689,61,2578.482547,597.9174039
690,61,2551.933417,380.2145329
691,61,3300.6189,1622.713845
692,61,3428.054727,1734.220194
693,61,3369.64664,1521.827149
694,61,3576.729858,1543.066454
695,61,3603.278989,1617.404019
696,61,3613.898641,1500.587845
697,61,2854.593506,2286.442111
698,61,2875.83281,2382.018981
699,61,2913.001593,2477.595851
700,61,3051.057072,2705.918374
701,61,2843.973853,2514.764634
702,61,2721.847853,2658.129939
703,61,3279.379595,2918.311419
704,62,2020.950805,603.2272301
705,62,1606.784367,1675.812107
706,62,1553.686106,1797.938107
707,62,1505.897671,1904.13463
708,62,619.1567084,3528.941423
709,62,635.0861868,3454.603857
710,62,629.7763607,3337.787683
711,62,698.8041003,3343.097509
712,62,502.3405338,3969.656991
713,62,778.4514921,3369.64664
714,63,1516.517323,1994.401674
715,63,1601.474541,2164.31611
716,63,1723.600542,2530.694112
717,63,1723.600542,2605.031678
718,63,1925.373934,2928.931071
719,64,2143.076805,2212.104545
720,64,2488.215503,1999.7115
721,64,2318.301067,1882.895325
722,64,3093.535681,1638.643324
723,65,2424.49759,1851.036369
724,65,2790.875592,1861.656021
725,65,3003.268637,2700.608548
726,65,2785.565766,2562.553069
727,65,2838.664027,2520.07446
728,65,2520.07446,2589.1022
729,65,2435.117242,2605.031678
730,65,2376.709155,2397.948459
731,65,2270.512632,2371.399329
732,65,2074.049066,2371.399329
733,65,2058.119587,2307.681415
734,65,1500.587845,2185.555414
735,65,1091.731233,2111.217849
736,65,2589.1022,2413.877938
737,65,2589.1022,2360.779676
738,65,2217.414371,1914.754282
739,66,2127.147327,3666.996902
740,66,2551.933417,3741.334468
741,66,3114.774986,3890.009599
742,66,3114.774986,3948.417687
743,66,3491.77264,3433.364553
744,66,3842.221164,3422.744901
745,67,2010.331152,3465.22351
746,67,1967.852543,3045.747246
747,67,1712.98089,2737.777331
748,67,1712.98089,2355.46985
749,67,1569.615584,2058.119587
750,67,1596.164715,1888.205152
751,67,1298.814452,1197.927756
752,67,1240.406365,1208.547408
753,67,1383.77167,491.7208815
754,67,725.3532309,226.2295754
755,67,661.6353174,321.8064456
756,67,688.184448,396.1440113
757,67,677.5647958,491.7208815
758,67,831.5497533,412.0734897
759,67,815.6202749,284.6376628
760,67,746.5925354,321.8064456
761,68,1861.656021,2026.260631
762,68,2286.442111,2058.119587
763,68,2397.948459,2052.809761
764,68,1553.686106,428.002968
765,68,1574.92541,550.1289688
766,68,1628.023672,311.1867934
767,68,1654.572802,412.0734897
768,68,1776.698803,486.4110554
769,68,1951.923065,778.4514921
770,68,2005.021326,608.5370562
771,68,2047.499935,502.3405338
772,68,2074.049066,428.002968
773,68,2137.766979,502.3405338
774,68,2185.555414,597.9174039
775,68,2153.696458,709.4237525
776,68,2243.963502,677.5647958
777,68,2217.414371,449.2422725
778,68,2212.104545,1097.041059
779,68,2509.454808,1341.293061
780,69,2482.905677,2148.386632
781,69,2403.258285,1840.416716
782,69,2440.427068,1718.290716
783,69,2159.006284,1553.686106
784,69,2891.762289,2137.766979
785,70,2493.525329,1888.205152
786,70,2419.187764,2020.950805
787,70,2376.709155,2105.908023
788,70,2498.835156,2174.935762
789,71,3210.351856,2578.482547
790,71,3284.689422,2493.525329
791,71,3056.366898,1962.542717
792,71,3008.578463,2015.640978
793,71,2960.790028,1851.036369
794,71,2891.762289,1782.008629
795,71,2801.495244,1697.051411
796,71,2764.326462,1813.867586
797,71,2589.1022,1553.686106
798,71,544.8191427,2790.875592
799,71,555.438795,2493.525329
800,71,215.6099232,2509.454808
801,71,189.0607926,2658.129939
802,71,157.2018358,2748.396983
803,72,863.40871,4022.755253
804,72,2843.973853,1978.472196
805,72,2769.636288,1856.346195
806,72,2833.354201,1813.867586
807,72,2711.2282,1659.882628
808,72,3051.057072,1431.560105
809,72,1585.545063,619.1567084
810,72,1208.547408,927.1266235
811,72,1208.547408,1171.378625
812,72,1139.519668,1261.645669
813,72,1017.393668,1330.673409
814,72,953.6757541,1229.786712
815,72,916.5069713,1335.983235
816,72,581.9879256,1797.938107
817,72,491.7208815,1951.923065
818,73,2445.736894,651.0156652
819,73,2525.384286,688.184448
820,73,2615.65133,847.4792317
821,73,2716.538027,799.6907966
822,73,2854.593506,746.5925354
823,73,2944.86055,730.663057
824,73,3321.858204,581.9879256
825,73,3539.561075,491.7208815
826,73,3189.112551,491.7208815
827,73,3210.351856,406.7636636
828,73,3114.774986,390.8341852
829,73,1086.421407,831.5497533
830,73,1038.632972,937.7462757
831,73,1049.252624,996.1543631
832,73,1006.774015,1049.252624
833,73,661.6353174,1203.237582
834,73,730.663057,1325.363583
835,73,826.2399272,1394.391322
836,73,688.184448,1489.968192
837,73,741.2827092,1585.545063
838,73,603.2272301,1665.192454
839,73,576.6780995,1744.839846
840,73,390.8341852,1951.923065
841,73,720.0434047,2567.862895
842,73,815.6202749,3019.198115
843,73,905.887319,3385.576118
844,73,1043.942798,2828.044375
845,73,1123.59019,2865.213158
846,73,1197.927756,2923.621245
847,73,1266.955495,2881.142636
848,73,1314.74393,3088.225855
849,73,1474.038714,3120.084812
850,73,1314.74393,3369.64664
851,73,1718.290716,3029.817768
852,73,1856.346195,3019.198115
853,73,2052.809761,3130.704464
854,73,2015.640978,2982.029333
855,73,2015.640978,2859.903332
856,73,2005.021326,2774.946114
857,73,2100.598196,2647.510287
858,73,2180.245588,2727.157679
859,73,2286.442111,2557.243243
860,73,2334.230546,2806.805071
861,73,2206.794719,2928.931071
862,73,2371.399329,3051.057072
863,73,2196.175067,3035.127594
864,73,2344.850198,3289.999248
865,73,2589.1022,3178.492899
866,73,2663.439765,3003.268637
867,73,2620.961156,2950.170376
868,73,2828.044375,3029.817768
869,73,2897.072115,2875.83281
870,73,2838.664027,2806.805071
871,73,1320.053757,3566.110206
872,73,1410.320801,3592.659337
